LocationID,LocationName,Latitude,Longitude,Date,Characteristic,Fraction,Value,Unit
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,08-09-2018,pH,,8.85,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,08-09-2018,Total dissolved solids,Total,1300,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,08-09-2018,"Chlorophyll a, corrected for pheophytin",Total,176,ug/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,08-09-2018,Nitrogen,Dissolved,0.505,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,08-09-2018,Phosphate-phosphorus,Total,0.16,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,08-09-2018,Nitrogen,Total,0.482,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,08-09-2018,Phosphate-phosphorus,Dissolved,0.0131,mg/l
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,08-09-2018,Turbidity,Total,71.8,NTU
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,08-09-2018,pH,,8.86,None
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,08-09-2018,"Temperature, water",,25.66,deg C
4917365,Utah Lake 2 miles west of Vineyard,40.29569,-111.80282,08-09-2018,Dissolved oxygen (DO),,14.4,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,09-18-2018,pH,,8.504429,None
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,09-18-2018,Dissolved oxygen (DO),,8.303025,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,09-18-2018,"Temperature, water",,18.97392,deg C
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,09-18-2018,Nitrogen,Dissolved,0.903,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,09-18-2018,Phosphate-phosphorus,Dissolved,0.022,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,09-18-2018,Turbidity,Total,123,NTU
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,09-18-2018,"Chlorophyll a, corrected for pheophytin",Total,19.4,ug/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,09-18-2018,Nitrogen,Total,0.892,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,09-18-2018,Total dissolved solids,Total,2340,mg/l
4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,40.06023518,-111.8743836,09-18-2018,Phosphate-phosphorus,Total,0.143,mg/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,09-18-2018,"Temperature, water",,22.65262,deg C
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,09-18-2018,pH,,8.573159,None
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,09-18-2018,Dissolved oxygen (DO),,12.82599,mg/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,09-18-2018,Nitrogen,Total,1.85,mg/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,09-18-2018,Phosphate-phosphorus,Dissolved,0.263,mg/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,09-18-2018,"Chlorophyll a, corrected for pheophytin",Total,16.9,ug/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,09-18-2018,Total dissolved solids,Total,696,mg/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,09-18-2018,Nitrogen,Dissolved,2.19,mg/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,09-18-2018,Phosphate-phosphorus,Total,0.403,mg/l
4917450,UTAH LAKE AT MIDDLE OF PROVO BAY,40.18913907,-111.6999312,09-18-2018,Turbidity,Total,61.5,NTU
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,09-18-2018,pH,,8.839,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,09-18-2018,Dissolved oxygen (DO),,8.986874,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,09-18-2018,"Temperature, water",,21.29029,deg C
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,09-18-2018,Phosphate-phosphorus,Dissolved,0.036,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,09-18-2018,Turbidity,Total,103,NTU
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,09-18-2018,"Chlorophyll a, corrected for pheophytin",Total,60.5,ug/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,09-18-2018,Total dissolved solids,Total,826,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,09-18-2018,Phosphate-phosphorus,Total,0.321,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,09-18-2018,Nitrogen,Dissolved,0.853,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,09-18-2018,Nitrogen,Total,0.599,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,pH,,8.786366,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Dissolved oxygen (DO),,6.97299,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,pH,,8.770988,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,"Temperature, water",,19.71419,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,pH,,8.756977,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,"Temperature, water",,19.71959,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,pH,,8.786366,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,"Temperature, water",,19.71933,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Dissolved oxygen (DO),,7.263102,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,pH,,8.773441,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Dissolved oxygen (DO),,7.045597,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,"Temperature, water",,19.71708,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,"Temperature, water",,19.71959,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,"Temperature, water",,19.71335,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Dissolved oxygen (DO),,7.140327,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,pH,,8.758781,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Dissolved oxygen (DO),,7.039302,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Dissolved oxygen (DO),,7.269691,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,pH,,8.741383,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,pH,,8.68499,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Dissolved oxygen (DO),,7.013634,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Dissolved oxygen (DO),,7.269691,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,pH,,8.78559,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,"Temperature, water",,19.71907,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,pH,,8.784815,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Dissolved oxygen (DO),,7.256513,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,"Temperature, water",,19.71329,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Dissolved oxygen (DO),,7.157241,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,"Temperature, water",,19.71396,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,"Temperature, water",,19.71231,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Total dissolved solids,Total,1340,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Phosphate-phosphorus,Dissolved,0.025,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Turbidity,Total,81.8,NTU
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Phosphate-phosphorus,Total,0.151,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Nitrogen,Dissolved,1.04,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,Nitrogen,Total,0.611,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,09-19-2018,"Chlorophyll a, corrected for pheophytin",Total,53.2,ug/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Nitrogen,Total,0.53,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Turbidity,Total,72.4,NTU
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Total dissolved solids,Total,1370,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Nitrogen,Dissolved,0.664,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Phosphate-phosphorus,Dissolved,0.026,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Phosphate-phosphorus,Total,0.104,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Chlorophyll a, corrected for pheophytin",Total,55.7,ug/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.90027,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,8.738594,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.90027,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.75162,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.48787,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,8.059843,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.50959,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.764841,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,7.065205,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.760754,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,6.817547,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,6.636308,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,6.432745,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.741187,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,8.472645,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.50978,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.765178,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,7.070857,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.812003,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.49966,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.49825,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.745214,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.85628,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.800776,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.67911,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.5888,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.52257,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,7.154537,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.752114,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.779582,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,7.68983,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.768146,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.50568,deg C
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.812003,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,8.738594,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,6.714216,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,pH,,8.78911,None
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,Dissolved oxygen (DO),,6.969933,mg/l
4917715,Utah Lake 1 mile southeast of Bird Island,40.169162,-111.777287,09-19-2018,"Temperature, water",,19.50287,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Total dissolved solids,Total,1370,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Nitrogen,Dissolved,0.666,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Phosphate-phosphorus,Total,0.104,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Turbidity,Total,71.3,NTU
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Phosphate-phosphorus,Dissolved,0.021,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Chlorophyll a, corrected for pheophytin",Total,41.1,ug/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Nitrogen,Total,0.651,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.93274,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.93274,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.92513,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.780884,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,7.473416,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.84578,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,7.345484,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.793589,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.8504,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,7.210179,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.75989,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.793589,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,7.728004,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.759812,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,6.341455,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.75133,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,6.243006,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.766088,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.7891,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.88051,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.784656,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.73079,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.81718,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.8548,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,6.211245,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,7.681989,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.83596,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.773515,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.766293,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,6.852506,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,7.728004,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.75244,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.762733,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,6.574674,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.758583,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.759468,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,6.181985,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,7.585084,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.776861,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,"Temperature, water",,19.8041,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,pH,,8.77114,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,09-19-2018,Dissolved oxygen (DO),,7.091854,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Nitrogen,Total,0.569,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Chlorophyll a, corrected for pheophytin",Total,26.6,ug/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Nitrogen,Dissolved,0.631,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Phosphate-phosphorus,Dissolved,0.0185,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Phosphate-phosphorus,Total,0.08,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Turbidity,Total,48.8,NTU
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Total dissolved solids,Total,1360,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,19.71476,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,19.71669,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,6.386618,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,7.1302,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,19.80232,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,6.994136,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,6.774554,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,20.0157,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,19.76258,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,7.569712,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,19.81642,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,6.343707,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,6.316126,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,20.0157,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,7.749092,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,Dissolved oxygen (DO),,6.292082,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.774915,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,"Temperature, water",,19.75528,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,09-19-2018,pH,,8.788965,None
